game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401121441,2019-03-12,2019,Wright State Raiders,Green Bay Phoenix,55,52,Wright State Raiders,107,3,Little Caesars Arena,True,True
401121452,2019-03-12,2019,Delaware State Hornets,North Carolina Central Eagles,64,80,North Carolina Central Eagles,144,16,Norfolk Scope Arena,True,True
401121526,2019-03-12,2019,Idaho Vandals,Northern Arizona Lumberjacks,90,73,Idaho Vandals,163,17,Idaho Central Arena,True,True
401119781,2019-03-12,2019,South Dakota State Jackrabbits,South Dakota Coyotes,83,71,South Dakota State Jackrabbits,154,12,Denny Sanford Premier Center,True,True
401121453,2019-03-12,2019,South Carolina State Lady Bulldogs,Savannah State Tigers,62,53,South Carolina State Lady Bulldogs,115,9,Norfolk Scope Arena,True,True
401121501,2019-03-12,2019,Gonzaga Bulldogs,BYU Cougars,68,82,BYU Cougars,150,14,Orleans Arena,True,True
401121527,2019-03-12,2019,Portland State Vikings,Montana State Bobcats,68,56,Portland State Vikings,124,12,Idaho Central Arena,True,True
401121875,2019-03-12,2019,Prairie View A&M Lady Panthers,Alabama A&M Bulldogs,69,56,Prairie View A&M Lady Panthers,125,13,William Nicks Building,False,True
401121874,2019-03-12,2019,Grambling Lady Tigers,Texas Southern Tigers,72,61,Grambling Lady Tigers,133,11,Fredrick C. Hobdy Assembly Center,False,True
401121876,2019-03-12,2019,Jackson State Lady Tigers,Alabama State Lady Hornets,75,59,Jackson State Lady Tigers,134,16,Lee E. Williams Athletics and Assembly Center,False,True
401121297,2019-03-12,2019,Campbell Fighting Camels,Longwood Lancers,54,49,Campbell Fighting Camels,103,5,John W. Pope Jr. Convocation Center,False,True
401121296,2019-03-12,2019,Charleston Southern Buccaneers,South Carolina Upstate Spartans,67,52,Charleston Southern Buccaneers,119,15,Buccaneer Fieldhouse,False,True
401121295,2019-03-12,2019,Winthrop Eagles,Presbyterian Blue Hose,52,64,Presbyterian Blue Hose,116,12,Winthrop Coliseum,False,True
401121528,2019-03-12,2019,Northern Colorado Bears,Southern Utah Thunderbirds,82,50,Northern Colorado Bears,132,32,Idaho Central Arena,True,True
401121873,2019-03-13,2019,Southern Jaguars,Mississippi Valley State Devilettes,51,44,Southern Jaguars,95,7,F.G. Clark Activity Center,False,True
401121517,2019-03-13,2019,Marquette Golden Eagles,DePaul Blue Demons,73,74,DePaul Blue Demons,147,1,Wintrust Arena,True,True
401121557,2019-03-13,2019,UC Irvine Anteaters,UC Santa Barbara Gauchos,53,46,UC Irvine Anteaters,99,7,Bren Events Center,False,True
401121432,2019-03-13,2019,Boise State Broncos,Fresno State Bulldogs,89,77,Boise State Broncos,166,12,Thomas & Mack Center,True,True
401121529,2019-03-13,2019,Idaho State Bengals,Eastern Washington Eagles,65,67,Eastern Washington Eagles,132,2,Idaho Central Arena,True,True
401121558,2019-03-13,2019,Cal State Fullerton Titans,Long Beach State Beach,54,60,Long Beach State Beach,114,6,Bren Events Center,True,True
401121433,2019-03-13,2019,Wyoming Cowgirls,San Diego State Aztecs,75,70,Wyoming Cowgirls,145,5,Thomas & Mack Center,True,True
401121482,2019-03-13,2019,Southern Miss Lady Eagles,North Texas Mean Green,46,49,North Texas Mean Green,95,3,Ford Center At The Star,True,True
401121463,2019-03-13,2019,Elon Phoenix,Hofstra Pride,75,77,Hofstra Pride,152,2,Bob Carpenter Center,True,True
401121456,2019-03-13,2019,North Carolina A&T Aggies,North Carolina Central Eagles,79,49,North Carolina A&T Aggies,128,30,Norfolk Scope Arena,True,True
401119768,2019-03-13,2019,Central Michigan Chippewas,Eastern Michigan Eagles,88,80,Central Michigan Chippewas,168,8,Rocket Arena,True,True
401121484,2019-03-13,2019,Old Dominion Monarchs,Florida Atlantic Owls,60,32,Old Dominion Monarchs,92,28,Ford Center At The Star,True,True
401121255,2019-03-13,2019,App State Mountaineers,Coastal Carolina Chanticleers,78,42,App State Mountaineers,120,36,Lakefront Arena,True,True
401121457,2019-03-13,2019,Maryland Eastern Shore Hawks,South Carolina State Lady Bulldogs,57,34,Maryland Eastern Shore Hawks,91,23,Norfolk Scope Arena,True,True
401121483,2019-03-13,2019,Charlotte 49ers,Louisiana Tech Lady Techsters,55,46,Charlotte 49ers,101,9,Ford Center At The Star,True,True
401121464,2019-03-13,2019,William & Mary Tribe,Charleston Cougars,61,41,William & Mary Tribe,102,20,Bob Carpenter Center,True,True
401119769,2019-03-13,2019,Buffalo Bulls,Kent State Golden Flashes,85,52,Buffalo Bulls,137,33,Rocket Arena,True,True
401121502,2019-03-13,2019,New Mexico State Aggies,Chicago State Cougars,90,54,New Mexico State Aggies,144,36,Orleans Arena,True,True
401121485,2019-03-13,2019,Marshall Thundering Herd,UTEP Miners,56,64,UTEP Miners,120,8,Ford Center At The Star,True,True
401121256,2019-03-13,2019,Texas State Bobcats,South Alabama Jaguars,67,68,South Alabama Jaguars,135,1,Lakefront Arena,True,True
401119770,2019-03-13,2019,Ohio Bobcats,Northern Illinois Huskies,72,56,Ohio Bobcats,128,16,Rocket Arena,True,True
401121503,2019-03-13,2019,Kansas City Roos,Utah Valley Wolverines,78,75,Kansas City Roos,153,3,Orleans Arena,True,True
