game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
400610636,2015-06-05,2015,Connecticut Sun,Washington Mystics,68,73,Washington Mystics,141,5,Mohegan Sun Arena,False,False
400610637,2015-06-05,2015,New York Liberty,Atlanta Dream,82,73,New York Liberty,155,9,Madison Square Garden,False,False
400610638,2015-06-06,2015,Minnesota Lynx,Tulsa Shock,83,75,Minnesota Lynx,158,8,Target Center,False,False
400610639,2015-06-06,2015,Chicago Sky,Indiana Fever,95,72,Chicago Sky,167,23,Allstate Arena,False,False
400610640,2015-06-06,2015,Phoenix Mercury,San Antonio Stars,76,71,Phoenix Mercury,147,5,Mortgage Matchup Center,False,False
400610641,2015-06-06,2015,Washington Mystics,New York Liberty,67,62,Washington Mystics,129,5,Capital One Arena,False,False
400610642,2015-06-06,2015,Indiana Fever,Minnesota Lynx,69,78,Minnesota Lynx,147,9,Gainbridge Fieldhouse,False,False
400610643,2015-06-07,2015,Tulsa Shock,Chicago Sky,101,93,Tulsa Shock,194,8,BOK Center,False,False
400610644,2015-06-07,2015,Seattle Storm,Los Angeles Sparks,86,61,Seattle Storm,147,25,KeyArena,False,False
400610645,2015-06-07,2015,Atlanta Dream,Connecticut Sun,70,75,Connecticut Sun,145,5,State Farm Arena,False,False
400610646,2015-06-09,2015,New York Liberty,Indiana Fever,86,79,New York Liberty,165,7,Madison Square Garden,False,False
400610647,2015-06-10,2015,Tulsa Shock,Seattle Storm,68,45,Tulsa Shock,113,23,BOK Center,False,False
400610648,2015-06-11,2015,Connecticut Sun,Chicago Sky,67,65,Connecticut Sun,132,2,Mohegan Sun Arena,False,False
400610649,2015-06-11,2015,New York Liberty,Phoenix Mercury,68,57,New York Liberty,125,11,Madison Square Garden,False,False
400610650,2015-06-11,2015,Atlanta Dream,San Antonio Stars,72,69,Atlanta Dream,141,3,State Farm Arena,False,False
400610651,2015-06-12,2015,Minnesota Lynx,Seattle Storm,94,70,Minnesota Lynx,164,24,Target Center,False,False
400610652,2015-06-12,2015,Washington Mystics,Atlanta Dream,61,64,Atlanta Dream,125,3,Capital One Arena,False,False
400610653,2015-06-12,2015,Indiana Fever,Phoenix Mercury,77,74,Indiana Fever,151,3,Gainbridge Fieldhouse,False,False
400610654,2015-06-14,2015,Indiana Fever,Chicago Sky,72,98,Chicago Sky,170,26,Gainbridge Fieldhouse,False,False
400610655,2015-06-14,2015,Connecticut Sun,Atlanta Dream,82,64,Connecticut Sun,146,18,Mohegan Sun Arena,False,False
400610656,2015-06-14,2015,Phoenix Mercury,Minnesota Lynx,81,66,Phoenix Mercury,147,15,Mortgage Matchup Center,False,False
400610657,2015-06-14,2015,San Antonio Stars,Tulsa Shock,62,73,Tulsa Shock,135,11,Freeman Coliseum,False,False
400610658,2015-06-14,2015,Los Angeles Sparks,Seattle Storm,54,60,Seattle Storm,114,6,crypto.com Arena,False,False
400610659,2015-06-14,2015,New York Liberty,Washington Mystics,59,74,Washington Mystics,133,15,Madison Square Garden,False,False
400610660,2015-06-16,2015,Atlanta Dream,Indiana Fever,79,90,Indiana Fever,169,11,State Farm Arena,False,False
400610661,2015-06-16,2015,Tulsa Shock,San Antonio Stars,88,61,Tulsa Shock,149,27,BOK Center,False,False
400610662,2015-06-17,2015,Seattle Storm,Connecticut Sun,58,79,Connecticut Sun,137,21,KeyArena,False,False
400610663,2015-06-17,2015,Los Angeles Sparks,Minnesota Lynx,52,67,Minnesota Lynx,119,15,crypto.com Arena,False,False
400610664,2015-06-19,2015,Washington Mystics,Tulsa Shock,82,86,Tulsa Shock,168,4,Capital One Arena,False,False
400610665,2015-06-19,2015,New York Liberty,Indiana Fever,63,80,Indiana Fever,143,17,Madison Square Garden,False,False
400610666,2015-06-19,2015,Atlanta Dream,Chicago Sky,74,73,Atlanta Dream,147,1,State Farm Arena,False,False
400610667,2015-06-20,2015,San Antonio Stars,Minnesota Lynx,59,74,Minnesota Lynx,133,15,Freeman Coliseum,False,False
400610668,2015-06-20,2015,Phoenix Mercury,Connecticut Sun,78,90,Connecticut Sun,168,12,Mortgage Matchup Center,False,False
400610669,2015-06-20,2015,Indiana Fever,Washington Mystics,75,87,Washington Mystics,162,12,Gainbridge Fieldhouse,False,False
400610670,2015-06-21,2015,San Antonio Stars,Chicago Sky,87,95,Chicago Sky,182,8,Freeman Coliseum,False,False
400610671,2015-06-21,2015,Atlanta Dream,New York Liberty,64,73,New York Liberty,137,9,State Farm Arena,False,False
400610672,2015-06-21,2015,Los Angeles Sparks,Connecticut Sun,68,76,Connecticut Sun,144,8,crypto.com Arena,False,False
400610673,2015-06-21,2015,Minnesota Lynx,Tulsa Shock,78,86,Tulsa Shock,164,8,Target Center,False,False
